ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,NumDealsPurchases,Web,Catalog,Store,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Children,Has_child,Cluster,Age_group,Income_group,Seniority_group,Wines_segment,Fruits_segment,Meat_segment,Fish_segment,Sweets_segment,Gold_segment
4338,1983,Graduate,Alone,1,0,25-03-2014,28,1,1,0,3,4,1,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low to medium income,New customers,Low consumer,Non consumer,Low consumer,Non consumer,Non consumer,Frequent consumer
2452,1971,Graduate,Couple,1,1,01-01-2013,8,5,5,2,5,8,0,0,0,0,0,0,3,11,1,2 children,Has child,Stars,Mature,Low income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer
9507,1975,Graduate,Couple,0,1,07-04-2013,18,2,6,3,5,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low to medium income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
8360,1971,Undergraduate,Couple,1,1,07-11-2013,76,3,3,1,5,3,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Medium to high income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
10311,1969,Graduate,Couple,0,1,05-10-2013,0,0,25,0,0,1,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Biggest consumer
5117,1963,Undergraduate,Couple,0,0,02-08-2012,32,2,4,4,8,5,0,0,0,0,0,0,3,11,0,No child,No child,Stars,Mature,Low income,Old customers,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer
4867,1968,Postgraduate,Alone,1,1,20-09-2013,2,4,3,0,4,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Non consumer,Frequent consumer,Low consumer,Non consumer,Low consumer
9289,1979,Graduate,Couple,1,0,10-04-2014,16,1,2,1,2,8,0,0,0,0,0,0,3,11,1,1 child,Has child,Leaky bucket,Adult,Low to medium income,New customers,Frequent consumer,Low consumer,Frequent consumer,Non consumer,Low consumer,Frequent consumer
10913,1984,Postgraduate,Alone,1,0,05-12-2012,56,1,1,0,2,8,1,0,0,0,0,0,3,11,1,1 child,Has child,Stars,Adult,Low income,Old customers,Low consumer,Low consumer,Low consumer,Non consumer,Low consumer,Low consumer
3032,1984,Graduate,Couple,1,0,27-02-2013,97,3,4,0,4,9,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
8524,1974,Postgraduate,Alone,1,0,18-09-2012,15,3,3,0,3,9,0,0,0,0,0,0,3,11,1,1 child,Has child,Stars,Mature,Low income,Old customers,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
3334,1951,Graduate,Couple,0,0,12-02-2014,35,0,5,7,9,1,0,0,1,1,0,0,3,11,0,No child,No child,Need attention,Senior,High income,New customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
4470,1962,Postgraduate,Couple,0,1,10-06-2013,3,1,2,1,4,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Medium to high income,Experienced customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
1406,1975,Graduate,Alone,1,1,12-02-2013,49,8,6,3,5,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Medium to high income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer
8619,1957,Graduate,Couple,0,1,24-12-2012,4,1,0,0,3,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Senior,Low income,Old customers,Low consumer,Non consumer,Low consumer,Low consumer,Low consumer,Low consumer
10821,1978,Graduate,Couple,1,1,06-02-2013,45,6,4,1,5,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Adult,Medium to high income,Experienced customers,Frequent consumer,Low consumer,Frequent consumer,Non consumer,Low consumer,Frequent consumer
4552,1991,Graduate,Couple,0,0,22-06-2013,37,1,3,5,3,4,0,0,0,0,0,0,3,11,0,No child,No child,Stars,Adult,Medium to high income,Experienced customers,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
898,1986,Graduate,Couple,1,0,21-10-2013,39,3,3,0,4,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
9797,1956,Graduate,Couple,0,1,13-04-2014,38,2,3,3,8,2,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Senior,Medium to high income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
10949,1963,Postgraduate,Alone,0,0,16-12-2013,8,1,5,5,8,3,0,0,0,1,0,0,3,11,1,No child,No child,Need attention,Mature,High income,Discovering customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer
8212,1971,Postgraduate,Couple,0,1,28-03-2013,89,2,3,1,4,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low to medium income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
6248,1947,Postgraduate,Alone,0,0,17-10-2013,47,0,9,7,11,3,0,0,1,0,0,0,3,11,1,No child,No child,Need attention,Senior,High income,Discovering customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer
10164,1958,Graduate,Alone,0,1,03-04-2014,75,1,5,5,5,5,0,1,1,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,High income,New customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
4547,1960,Graduate,Couple,1,1,17-04-2013,86,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
6815,1980,Undergraduate,Couple,0,0,23-05-2014,4,0,7,6,8,2,1,0,1,1,0,0,3,11,1,No child,No child,Need attention,Adult,High income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer
4122,1975,Graduate,Couple,0,0,29-08-2012,73,1,6,5,4,4,0,0,0,1,0,0,3,11,1,No child,No child,High potential,Mature,High income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer
10841,1975,Postgraduate,Couple,0,1,25-12-2012,46,3,4,3,8,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Medium to high income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
5370,1973,Postgraduate,Couple,1,0,16-01-2013,38,4,7,1,6,8,1,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Experienced customers,Frequent consumer,Low consumer,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer
176,1980,Undergraduate,Alone,0,1,02-01-2014,73,1,4,1,6,3,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Adult,Medium to high income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
4860,1970,Graduate,Alone,1,0,08-03-2013,66,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
10757,1967,Postgraduate,Alone,1,0,24-12-2013,36,1,1,0,2,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Non consumer,Non consumer
4023,1970,Graduate,Couple,1,0,06-09-2012,29,3,3,2,2,8,0,0,0,0,0,0,3,11,1,1 child,Has child,Stars,Mature,Low income,Old customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
6679,1966,Graduate,Alone,0,0,12-06-2014,29,1,0,0,3,3,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Mature,Low income,New customers,Low consumer,Low consumer,Low consumer,Non consumer,Non consumer,Non consumer
9923,1972,Postgraduate,Alone,1,1,18-09-2013,6,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
7181,1977,Graduate,Couple,0,1,07-11-2013,97,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,Discovering customers,Frequent consumer,Non consumer,Low consumer,Low consumer,Non consumer,Low consumer
3599,1970,Graduate,Couple,0,1,26-11-2012,61,3,8,4,8,5,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Old customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
405,1964,Graduate,Alone,0,1,13-02-2013,68,4,5,5,3,8,1,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low to medium income,Experienced customers,Frequent consumer,Non consumer,Frequent consumer,Low consumer,Non consumer,Biggest consumer
6870,1959,Postgraduate,Alone,0,1,17-09-2013,73,1,3,1,7,2,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,High income,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
832,1966,Postgraduate,Couple,0,1,02-03-2014,90,3,8,2,10,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,Medium to high income,New customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
2002,1958,Graduate,Alone,0,0,20-05-2013,81,1,5,6,5,3,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Mature,High income,Experienced customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer
3657,1986,Graduate,Alone,1,0,14-02-2013,1,3,4,0,4,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low to medium income,Experienced customers,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
500,1977,Graduate,Couple,0,0,06-08-2013,79,1,7,7,9,2,0,1,1,1,0,0,3,11,1,No child,No child,Need attention,Mature,High income,Discovering customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer
1951,1981,Undergraduate,Couple,0,0,27-01-2013,92,6,11,2,8,9,0,0,0,0,0,0,3,11,0,No child,No child,Stars,Adult,Low income,Experienced customers,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer
3262,1958,Graduate,Alone,0,0,07-08-2012,31,1,2,9,13,5,0,0,0,0,0,0,3,11,1,No child,No child,High potential,Mature,Medium to high income,Old customers,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer
4102,1975,Undergraduate,Couple,1,1,29-03-2013,46,1,0,0,3,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low to medium income,Experienced customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
7042,1983,Graduate,Couple,0,0,01-03-2013,14,1,2,1,2,9,0,0,0,0,0,0,3,11,1,No child,No child,Stars,Adult,Low to medium income,Experienced customers,Low consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Low consumer
10598,1967,Graduate,Couple,1,1,15-04-2013,89,3,2,0,3,8,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
255,1951,Graduate,Alone,1,1,30-03-2014,31,2,1,0,3,6,0,0,0,0,0,1,3,11,0,2 children,Has child,Leaky bucket,Senior,Low income,New customers,Low consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
2375,1972,Graduate,Couple,1,2,25-09-2012,75,1,0,0,3,8,0,0,0,0,0,0,3,11,0,3 children,Has child,Stars,Mature,Low income,Old customers,Low consumer,Non consumer,Low consumer,Non consumer,Low consumer,Low consumer
9829,1978,Graduate,Couple,1,0,12-02-2014,42,3,2,0,4,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,New customers,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
6214,1982,Postgraduate,Couple,1,0,05-04-2013,53,1,2,0,3,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low to medium income,Experienced customers,Low consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
4954,1956,Graduate,Couple,1,1,21-01-2014,53,6,4,2,5,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Senior,Low to medium income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer
7861,1952,Postgraduate,Couple,0,1,05-02-2014,23,2,8,3,6,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Senior,High income,New customers,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Non consumer,Frequent consumer
4837,1965,Postgraduate,Couple,0,1,16-02-2013,57,2,8,5,13,4,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,High income,Experienced customers,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer
9423,1979,Postgraduate,Couple,1,0,23-02-2014,49,2,2,0,4,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,New customers,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Low consumer,Low consumer
4198,1965,Graduate,Couple,1,1,12-03-2013,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Low consumer,Low consumer,Non consumer,Low consumer,Low consumer
153,1953,Graduate,Alone,0,0,17-10-2013,29,1,1,0,3,4,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Senior,Low income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Frequent consumer
9323,1949,Postgraduate,Couple,0,1,07-09-2012,5,4,10,5,7,8,1,0,0,0,0,0,3,11,1,1 child,Has child,High potential,Senior,Low to medium income,Old customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer
10001,1985,Undergraduate,Couple,1,0,01-08-2012,98,4,2,1,3,9,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low income,Old customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
3945,1947,Postgraduate,Alone,0,1,10-03-2013,80,2,11,8,4,6,1,0,0,0,0,0,3,11,1,1 child,Has child,High potential,Senior,Medium to high income,Experienced customers,Biggest consumer,Biggest consumer,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer
3799,1955,Graduate,Couple,0,1,26-11-2013,4,3,7,2,11,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Senior,Medium to high income,Discovering customers,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer
8625,1976,Graduate,Couple,1,0,12-11-2013,70,3,3,0,3,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,Discovering customers,Low consumer,Low consumer,Frequent consumer,Non consumer,Frequent consumer,Low consumer
3491,1975,Graduate,Couple,0,1,29-04-2013,32,4,11,6,8,7,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Experienced customers,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
983,1984,Graduate,Couple,1,0,28-09-2013,82,1,6,2,3,8,1,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low to medium income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
9119,1950,Graduate,Couple,0,1,05-12-2013,27,2,3,3,7,2,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Senior,Medium to high income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
4786,1977,Graduate,Couple,1,1,04-10-2012,94,4,10,3,12,6,0,0,0,0,0,0,3,11,0,2 children,Has child,High potential,Mature,High income,Old customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
5872,1951,Graduate,Alone,0,1,01-06-2013,23,4,4,4,10,3,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Senior,Medium to high income,Experienced customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
6568,1984,Graduate,Couple,1,0,28-03-2013,97,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low to medium income,Experienced customers,Low consumer,Non consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
5628,1982,Graduate,Couple,0,0,08-02-2013,25,1,10,3,10,6,1,0,0,0,0,0,3,11,0,No child,No child,High potential,Adult,Medium to high income,Experienced customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
5631,1991,Graduate,Alone,0,0,02-05-2013,92,1,5,4,8,4,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Adult,Low to medium income,Experienced customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
4974,1970,Graduate,Alone,1,2,25-09-2012,98,10,4,6,9,7,0,0,0,0,0,0,3,11,0,3 children,Has child,High potential,Mature,High income,Old customers,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer
8416,1981,Graduate,Couple,1,0,29-11-2013,19,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,Discovering customers,Low consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Low consumer
5454,1979,Postgraduate,Couple,1,0,01-12-2013,80,1,2,0,3,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low to medium income,Discovering customers,Frequent consumer,Non consumer,Low consumer,Low consumer,Non consumer,Low consumer
4095,1971,Graduate,Couple,1,0,11-09-2012,80,8,4,3,6,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low to medium income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
5474,1970,Graduate,Alone,1,0,30-11-2013,79,3,4,1,4,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
4268,1959,Graduate,Couple,0,1,09-06-2014,50,1,3,1,4,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Medium to high income,New customers,Frequent consumer,Non consumer,Frequent consumer,Non consumer,Low consumer,Low consumer
10701,1973,Graduate,Couple,0,0,11-09-2013,60,1,7,8,12,4,0,0,1,1,0,0,3,11,0,No child,No child,Need attention,Mature,Medium to high income,Discovering customers,Biggest consumer,Non consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
3507,1970,Graduate,Alone,1,0,17-08-2012,44,2,2,5,5,6,0,0,0,0,0,0,3,11,1,1 child,Has child,High potential,Mature,High income,Old customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer
2079,1947,Undergraduate,Couple,0,0,27-12-2013,0,1,5,6,10,1,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Senior,High income,Discovering customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
626,1951,Graduate,Couple,1,1,09-03-2013,28,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Senior,Low income,Experienced customers,Low consumer,Low consumer,Low consumer,Non consumer,Low consumer,Low consumer
4426,1975,Graduate,Alone,1,1,22-09-2013,35,6,7,2,6,7,0,0,0,1,0,0,3,11,0,2 children,Has child,Need attention,Mature,Medium to high income,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Biggest consumer
2591,1959,Graduate,Alone,0,1,22-06-2014,49,2,6,3,4,2,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,High income,New customers,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer
10509,1955,Postgraduate,Alone,1,1,02-06-2014,46,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Senior,Low to medium income,New customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
6382,1953,Graduate,Couple,1,1,26-06-2014,97,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Senior,Low to medium income,New customers,Low consumer,Non consumer,Low consumer,Low consumer,Non consumer,Frequent consumer
6673,1965,Graduate,Alone,0,0,19-03-2013,51,1,3,0,3,8,0,0,0,0,0,0,3,11,0,No child,No child,Stars,Mature,Low income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
7441,1973,Graduate,Alone,1,0,06-10-2012,80,3,2,10,12,7,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,High income,Old customers,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Non consumer,Frequent consumer
1071,1976,Postgraduate,Alone,0,1,21-07-2013,10,3,7,3,13,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,High income,Discovering customers,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer
10061,1950,Graduate,Couple,0,1,05-01-2013,29,2,9,2,12,7,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Senior,Medium to high income,Old customers,Biggest consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer,Biggest consumer
8775,1969,Graduate,Couple,1,0,27-12-2013,74,3,3,1,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
2345,1982,Postgraduate,Couple,0,0,25-10-2013,54,1,4,4,8,2,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Adult,High income,Discovering customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
322,1978,Graduate,Couple,1,1,12-01-2013,93,2,2,0,3,4,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Adult,Low to medium income,Old customers,Frequent consumer,Low consumer,Low consumer,Non consumer,Non consumer,Non consumer
10897,1974,Graduate,Couple,0,1,12-08-2012,63,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Old customers,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer
123,1951,Graduate,Alone,0,1,06-01-2013,92,2,4,5,4,2,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Senior,Medium to high income,Old customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer
6103,1948,Graduate,Couple,0,0,06-09-2013,40,1,2,1,3,4,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Senior,Low to medium income,Discovering customers,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Low consumer
7899,1952,Postgraduate,Couple,0,1,29-10-2012,70,2,4,7,4,7,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Senior,High income,Old customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
10500,1984,Graduate,Couple,1,0,05-04-2014,96,2,3,0,4,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,New customers,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
1655,1979,Graduate,Couple,1,0,19-10-2013,81,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Frequent consumer
2406,1949,Graduate,Couple,0,1,05-08-2013,63,3,6,2,8,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Senior,Medium to high income,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
2712,1956,Graduate,Couple,0,1,25-12-2013,85,1,6,3,10,3,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Senior,High income,Discovering customers,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer
5517,1969,Graduate,Couple,1,0,15-09-2013,51,1,1,1,2,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,Discovering customers,Low consumer,Non consumer,Low consumer,Non consumer,Low consumer,Low consumer
10643,1987,Postgraduate,Alone,0,0,10-01-2013,23,2,5,2,11,5,0,0,0,0,0,0,3,11,1,No child,No child,Stars,Adult,Low to medium income,Old customers,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
2254,1983,Graduate,Couple,0,0,07-07-2013,95,1,9,6,5,5,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Adult,High income,Experienced customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
10281,1970,Graduate,Alone,1,0,07-02-2014,11,2,5,5,7,4,0,0,0,0,0,0,3,11,1,1 child,Has child,Need attention,Mature,Medium to high income,New customers,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer
6958,1977,Postgraduate,Couple,1,0,05-07-2013,42,1,1,1,2,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
954,1960,Undergraduate,Alone,0,0,27-03-2014,77,1,2,1,3,5,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Mature,Low income,New customers,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
4643,1973,Graduate,Couple,1,0,26-08-2012,40,2,3,0,4,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Old customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
6497,1960,Graduate,Couple,0,1,07-11-2012,32,4,6,2,5,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Medium to high income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
